"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-17 16:48:52",1763398132773,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"lfwbs-1763398132376-f0ac529d9ad7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.product.count()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00b7d85ce8d290)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BG8N7409AJJ3931H0TGFD","",-1
"2025-11-17 16:48:52",1763398132769,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"lfwbs-1763398132376-f0ac529d9ad7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","warning","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"Database operation failed (attempt 1/3): 
Invalid `prisma.product.findMany()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00b7d84c8d6927)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BG8N7409AJJ3931H0TGFD","",-1
"2025-11-17 16:48:52",1763398132769,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"lfwbs-1763398132376-f0ac529d9ad7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.product.findMany()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00b7d84c8d6927)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BG8N7409AJJ3931H0TGFD","",-1
"2025-11-17 16:48:52",1763398132391,"next2-pi-ten.vercel.app/api/products","GET","limit=4",500,"lfwbs-1763398132376-f0ac529d9ad7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",3721,"fra1",127,2048,"","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BG8N7409AJJ3931H0TGFD","goPGAyEz1D3e",1
"2025-11-17 16:48:52",1763398132383,"next2-pi-ten.vercel.app/api/cart","GET","",401,"mglx4-1763398132376-bb6f247986df","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","warning","production","main","","lambda","/api/cart","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",62,"fra1",113,2048,"","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BG8MZVJRWNGD4TXJPDKMZ","goPGAyEz1D3e",1
"2025-11-17 16:41:20",1763397680349,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"Products GET Error: PrismaClientKnownRequestError: 
Invalid `prisma.product.findMany()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00acccebcf922c)
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7315)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async Promise.all (index 0)
    at async n (/var/task/.next/server/app/api/products/route.js:1:5135)
    at async m (/var/task/.next/server/app/api/products/route.js:1:1642)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:36258
    at async eR.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:26874) {
  code: 'P5000',
  clientVersion: '5.22.0',
  meta: { modelName: 'Product' }
}","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:20",1763397680348,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","warning","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"Database operation failed (attempt 3/3): 
Invalid `prisma.product.findMany()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00acccebcf922c)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:20",1763397680347,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.product.findMany()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00acccebcf922c)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:18",1763397678451,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.product.findMany()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00acbf1ba0922c)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:18",1763397678143,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","warning","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"Database operation failed (attempt 2/3): 
Invalid `prisma.product.count()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00acbf1aad4d3a)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:18",1763397678143,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.product.count()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00acbf1aad4d3a)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:17",1763397677246,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.product.findMany()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00acb75f5b922c)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:16",1763397676927,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","warning","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"Database operation failed (attempt 1/3): 
Invalid `prisma.product.count()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00acb74c104d3a)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:16",1763397676927,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.product.count()` invocation:


This request could not be understood by the server: {""type"":""UnknownJsonError"",""body"":{""code"":""P6002"",""message"":""The provided API Key is invalid. Reason: API key is invalid""}} (The request id was: 9a00acb74c104d3a)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:16",1763397676671,"next2-pi-ten.vercel.app/api/cart","GET","",-1,"mfbll-1763397675846-56dad4c35c28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","warning","production","main","","lambda","/api/cart","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"prisma:warn In production, we recommend using `prisma generate --no-engine` (See: `prisma generate --help`)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2B291D65NA6WC10CHJCT","",-1
"2025-11-17 16:41:16",1763397676618,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","warning","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",-1,"fra1",-1,-1,"prisma:warn In production, we recommend using `prisma generate --no-engine` (See: `prisma generate --help`)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","",-1
"2025-11-17 16:41:16",1763397676105,"next2-pi-ten.vercel.app/api/cart","GET","",401,"mfbll-1763397675846-56dad4c35c28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","warning","production","main","","lambda","/api/cart","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",371,"fra1",108,2048,"","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2B291D65NA6WC10CHJCT","goPGAyEz1D3e",1
"2025-11-17 16:41:15",1763397675995,"next2-pi-ten.vercel.app/api/products","GET","limit=4",500,"9pzz2-1763397675848-0296dd36379a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_J7eL6aWj6rizVjrXraxupNdDhf6W",4118,"fra1",127,2048,"","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9B2AYVB8ZC50JN7Y0Q8K8E","G8y5x1gGbOLA",1
